id,feature_ids,spec,layer,fixture,actor,commands,steps,expected,status,owner,evidence,environment,expected_events,coverage
QA-V21-INBOX-PRINCIPAL,CM-02,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,database,"Two notifications in A: one for OA, one OH",OA / OH,MarkNotificationRead,OA selects and tries marking OH notification,No OH row visible or mutable; own notification remains usable,Written requirement; implementation test not executed,E08,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,notification.read,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-REALTIME-IDENTITY,MP-07,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,database,S principal UUID differs from auth_subject; one unexpired topic grant,authenticated S,GetDriverRound,Resolve auth principal; authorize correct topic; revoke; issue new grant for same topic,Correct subject maps to S; revoked grant denied; replacement inserts successfully; no duplicate live grant,Written requirement; implementation test not executed,E08,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-STOP-KINDS,DR-05,engineering/E03-HTTP-API-AND-READ-PROJECTIONS.md,contract,R1 pickup stop S1 has delivery_id null; D1 dropoff has actual delivery ID,Driver S,ConfirmPickup,Deserialize both StopView variants and construct pickup command from S1,"Pickup, return and transfer may carry null delivery_id; dropoff null fails schema; kind available",Written requirement; implementation test not executed,E03,Not executed; contract shape regressions are separately run in VALIDATION.md,JSON Schema validator,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-HANDOFF-RECOVERY,DR-07,engineering/E03-HTTP-API-AND-READ-PROJECTIONS.md,contract,D1 actual handoff response deliberately lost,Driver S,"RecordHandoff,SubmitProof",Read GetCommandStatus and AttemptView; use returned handoff_id for SubmitProof,Same typed handoff data recovered; no duplicate handoff; evidence targets same attempt,Written requirement; implementation test not executed,E03,Not executed; contract shape regressions are separately run in VALIDATION.md,JSON Schema validator,handoff.recorded,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-PARTIAL-APPROVAL,DR-05,product/P05-EXECUTION-CUSTODY-PROOF-AND-EXCEPTIONS.md,domain_integration,DQ expected 5 units; only 3 prepared; issue IQ open,MA approves; S collects,"ApprovePartialPickup,ConfirmPickup","D1 needs five, only three available; D2 is complete. Attempt partial D1 and an atomic D1+D2 pickup, then invoke approval. Explicitly adjust assignment to D2 only and retry with new identity; finally receive/prepare all five for D1.","Short pickup and mixed batch reject COMPLETE_ORDER_REQUIRED or actual inbound readiness error with zero custody/attempt/residual writes. Approval returns FEATURE_NOT_ENABLED for every role. D2 succeeds only after explicit adjustment, with one whole unit. D1 succeeds only when all five are present and ready. Replay produces no extra balance or fact.",Written requirement; implementation test not executed,P05,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-FULL-PICKUP,DR-05,product/P05-EXECUTION-CUSTODY-PROOF-AND-EXCEPTIONS.md,domain_integration,M1 quantity 1 prepared and actually present at correct pickup,Driver S,ConfirmPickup,"For a full actually present manifest, test preparation unknown/preparing/blocked and ready; omit approval_decision_id. Also send missing/extra/duplicate line IDs, short/excess quantities, duplicate selectors and decimal quantities with more than four places.","Only ready plus exact line-map equality can commit; non-ready preparation returns PICKUP_NOT_READY. Invalid IDs/selectors/precision reject validation or manifest contract; unequal quantities return COMPLETE_ORDER_REQUIRED. Batch rejects before writes. No approval ID, child unit or remainder obligation is created. Exact four-place decimal quantities are compared as integer quanta.",Written requirement; implementation test not executed,P05,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,pickup.confirmed,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-LATER-AVAILABILITY,FL-08,product/P06-DRIVER-IDENTITY-FLEET-AND-WORK-MODES.md,domain_integration,Opted-in known-driver request Q1 expires 11:00,Freelancer F1,ReplyAvailability,Reply later at 12:00; repeat without available_after,First preserves later/time and no job commitment; second fails VALIDATION_FAILED,Written requirement; implementation test not executed,P06,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,availability.responded,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-TRUCK-REALLOCATION,PL-01,product/P04-PLANNING-ROUTING-AND-TEAM-RELEASE.md,domain_integration,"R1 staged to S, T1 ETA 09:00 then10:00; N available",Operator OH,"StagePlan,WithdrawRelease,StagePlan",Withdraw staged S allocation; assign eligible N using current plan; stage again,R1 and stop IDs retained; S provisional range released; N allocated only after conflict/capacity check; no receipt fabricated,Written requirement; implementation test not executed,P04,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,"plan.staged,assignment.withdrawn",Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-RECEIPT-INDEPENDENCE,IC-05,product/P08-INTERCITY-TRANSPORT-AND-HANDOFFS.md,domain_integration,T1 carries D1–D5; R1=D1–D3 and R2=D4–D5,Receiver RH / OH,"ReceiveTrip,ReleasePlan","Receive L1,L2,L4,L5; attempt release R1; release R2",R1 returns INBOUND_NOT_RECEIVED for L3; R2 ready/released; all five original delivery IDs preserved,Written requirement; implementation test not executed,P08,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-EVENT-STATE,BC-05,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,contract,Complete work.accepted fact fixture,Worker consumer,RespondOffer,Remove assignment_id and validate,work.accepted has required agreement/assignment/Round/unit identities; incomplete accepted-work fact rejects schema validation,Written requirement; implementation test not executed,E04,Not executed; contract shape regressions are separately run in VALIDATION.md,JSON Schema validator,work.accepted,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-NOTIFICATION-RETRY,CM-08,engineering/E07-BACKGROUND-JOBS-ADAPTERS-AND-RECOVERY.md,domain_integration,One eligible assignment.issued fact; first notification intent uses template version 1,Notification worker,worker:notification_enqueue,"Enqueue one event twice; change template from v1 to v2 and replay. Inject six safe transient failures, Retry-After beyond deadline and an unknown provider outcome.",One intent per event/recipient/channel/kind retains template v1. Five retries after the initial attempt wait 5/30/120/600/1800 seconds; sixth total failure enters recovery. Deadline prevents further send. Unknown outcome reconciles original identity without automatic resend.,Written requirement; implementation test not executed,E07,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-TRACKING-EXPIRY,ST-10,product/P12-COMMERCE-TRACKING-AND-CUSTOMER-COMMUNICATION.md,domain_integration,Tracking token expires10:00 server time,Recipient,CreateTrackingLink,Read09:59; advance server10:00; read again,First allowed audience view; second410 TRACKING_EXPIRED; no private payload,Written requirement; implementation test not executed,P12,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,tracking.link_created,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-STALE-ARRIVAL,DR-12,product/P05-EXECUTION-CUSTODY-PROOF-AND-EXCEPTIONS.md,domain_integration,R1 reassigned to N while S device offline,Former driver S,ConfirmArrival,Replay S genuine offline arrival with old assignment version,Observation retained_for_review with incident; N current assignment/stop state unchanged,Written requirement; implementation test not executed,P05,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,evidence.retained_stale,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-SEALED-PACKAGE,DR-05,engineering/E02-DATABASE-DESIGN-AND-INVARIANTS.md,database,M1 sealed and package PK1 contains L1,Restricted API role,ConfirmPickup,Attempt package quantity edit and current_manifest_id repoint,Both rejected as immutable; original physical manifest and package contents unchanged,Written requirement; implementation test not executed,E02,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-REVISION-OWNER,BC-09,engineering/E02-DATABASE-DESIGN-AND-INVARIANTS.md,database,Agreements A1/A2 and accepted revision for A2,Restricted API role,RespondChange,Set A1.current_revision_id to A2 revision; then attempt decreasing A1 revision,Cross-agreement FK and nonmonotonic pointer reject,Written requirement; implementation test not executed,E02,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-BOOKING-MANIFEST,IC-04,engineering/E02-DATABASE-DESIGN-AND-INVARIANTS.md,database,Booking BK1 references M1; L2 belongs M2,Restricted API role,BookTrip,Insert BK1 line L2,MANIFEST_MISMATCH raised; no mixed-manifest booking,Written requirement; implementation test not executed,E02,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,trip.booked,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-VEHICLE-OVERLAP,FL-04,engineering/E02-DATABASE-DESIGN-AND-INVARIANTS.md,database,V1 assigned S09:00–12:00,OA,SetShiftOccurrence,Insert N/V1 shift11:00–13:00; then12:00–13:00,Overlapping interval rejects; adjacent half-open interval succeeds,Written requirement; implementation test not executed,E02,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,shift.changed,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-CAPACITY-READOUT,PL-07,product/P04-PLANNING-ROUTING-AND-TEAM-RELEASE.md,visual_interaction,Round uses Stops3/3 and Cakes1/1,OH,UI,Inspect route and attempt to add one stop,Both binding dimensions visible; move blocked; maximum 0 is prohibited not percent,Written requirement; implementation test not executed,P04,Not executed; contract shape regressions are separately run in VALIDATION.md,Approved UI on target viewport,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-CHAT-FOCUS,CM-02,product/P09-MESSAGES-CALLS-AND-NOTIFICATIONS.md,visual_interaction,S thread open with draft; N thread minimized,OA,UI,Receive N reply while typing; switch threads; minimize/close,No focus stolen; draft remains S; unread syncs marker/tray/header; close does not delete history,Written requirement; implementation test not executed,P09,Not executed; contract shape regressions are separately run in VALIDATION.md,Approved UI on target viewport,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-IPAD-ROTATION,WS-07,product/P14-APPROVED-UX-DRIVER-COVERAGE-AND-LOCALIZATION.md,visual_interaction,Plan open with chat at 1024×768,OH,UI,Rotate to768×1024; scroll timeline and open driver actions,All four primary nav destinations reachable; no page overflow; sticky driver labels and map dimensions reconcile,Written requirement; implementation test not executed,P14,Not executed; contract shape regressions are separately run in VALIDATION.md,Approved UI on target viewport,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-WEATHER-DOUBLECOUNT,MP-05,product/P10-MAPS-NAVIGATION-AND-LOCATION-KNOWLEDGE.md,domain_integration,Current traffic already includes rain congestion; no independent handling effect,Route estimation service,GetRouteEstimate,Calculate ETA; then add approved120s waterproofing rule,First adds no rain-only duplicate delay; second adds120s with stored rule reason,Written requirement; implementation test not executed,P10,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-ENTRANCE-CAUSE,AD-09,product/P10-MAPS-NAVIGATION-AND-LOCATION-KNOWLEDGE.md,domain_integration,Verified entrance EN1; failed D1 reason recipient unavailable,Address reviewer,ReportLocationObservation,Record failure; compare entrance confidence; record conflicting gate observation,Recipient failure alone does not lower entrance confidence; conflicting gate requires review,Written requirement; implementation test not executed,P10,Not executed; contract shape regressions are separately run in VALIDATION.md,API/worker integration harness,location.observed,Specific actor/setup/action/outcome; event expectation where applicable
